timestamp,sma_50
1610192100000.0,40144.0218
1610193000000.0,40145.9664
1610193900000.0,40143.033
1610194800000.0,40138.8078
1610196000000.0,40138.9706
1610197200000.0,40144.1446
1610198100000.0,40147.225
1610199000000.0,40155.5572
1610199600000.0,40171.51
1610200800000.0,40196.232
1610201400000.0,40219.3142
1610202300000.0,40241.6296
1610203200000.0,40261.6046
1610204400000.0,40268.2388
1610205300000.0,40267.7702
1610205900000.0,40277.0488
1610207100000.0,40292.137
1610208300000.0,40300.1002
1610209500000.0,40307.7022
1610210100000.0,40301.3392
1610211300000.0,40306.268
1610211900000.0,40311.823
1610212800000.0,40316.2294
1610214300000.0,40332.5678
1610215800000.0,40350.8542
1610217900000.0,40375.2936
1610219700000.0,40400.9036
1610221500000.0,40421.253
1610223000000.0,40438.0734
1610223600000.0,40471.1846
1610224800000.0,40506.2362
1610226300000.0,40533.5342
1610227800000.0,40570.7624
1610229900000.0,40587.7878
1610231700000.0,40602.1122
1610233200000.0,40614.9706
1610234100000.0,40627.863
1610235600000.0,40644.263
1610237100000.0,40652.8034
1610238000000.0,40662.9432
1610239500000.0,40660.48
1610241000000.0,40669.3896
1610241600000.0,40683.481
1610241900000.0,40699.3472
1610242500000.0,40721.8216
1610243400000.0,40732.5534
1610244300000.0,40739.9218
1610245800000.0,40750.1486
1610247600000.0,40742.0602
1610248200000.0,40731.7026
1610248800000.0,40731.7074
1610250000000.0,40725.0564
1610251200000.0,40722.606
1610252700000.0,40713.4878
1610253900000.0,40704.9926
1610255400000.0,40698.234
1610256900000.0,40693.2964
1610259000000.0,40684.818
1610260800000.0,40683.555
1610261400000.0,40676.5166
1610262900000.0,40669.9516
1610264400000.0,40667.0212
1610265900000.0,40665.3864
1610266800000.0,40675.8178
1610268600000.0,40687.6068
1610270100000.0,40690.9942
1610271900000.0,40698.3508
1610273400000.0,40703.491
1610274300000.0,40696.1878
1610274900000.0,40704.7464
1610275200000.0,40710.3296
1610275800000.0,40704.6532
1610276700000.0,40695.5096
1610277600000.0,40665.2658
1610277900000.0,40637.2132
1610278200000.0,40613.4442
1610278500000.0,40585.0404
1610279100000.0,40566.1414
1610279400000.0,40543.925
1610280000000.0,40515.56
1610280300000.0,40483.175
1610280600000.0,40457.9828
1610280900000.0,40435.8318
1610281500000.0,40423.3692
1610282100000.0,40406.5362
1610283000000.0,40398.3886
1610283900000.0,40388.5346
1610284500000.0,40378.818
1610285100000.0,40365.4754
1610286000000.0,40347.2376
1610287200000.0,40329.7078
1610288100000.0,40302.986
1610289000000.0,40267.3782
1610290200000.0,40227.3896
1610291100000.0,40192.0638
1610291700000.0,40167.0186
1610292300000.0,40144.7564
1610293500000.0,40117.759
1610294400000.0,40097.1734
1610295300000.0,40075.1514
1610296500000.0,40050.5462
1610297400000.0,40024.551
1610298300000.0,39994.4852
1610298900000.0,39966.1952
1610299200000.0,39923.7882
1610299500000.0,39876.8372
1610299800000.0,39826.2606
1610300100000.0,39757.4834
1610300400000.0,39691.6324
1610300700000.0,39636.6602
1610301000000.0,39590.0912
1610301300000.0,39541.6908
1610301600000.0,39499.3858
1610302200000.0,39446.709
1610303100000.0,39391.1338
1610303700000.0,39335.4362
1610304300000.0,39276.0684
1610304900000.0,39230.017
1610305500000.0,39199.0606
1610306100000.0,39151.842
1610307300000.0,39097.599
1610308200000.0,39047.1034
1610308500000.0,38994.6916
1610308800000.0,38962.6806
1610309100000.0,38919.4038
1610309400000.0,38863.5414
1610309700000.0,38816.8542
1610310000000.0,38758.4708
1610310300000.0,38694.9602
1610310600000.0,38649.0832
1610310900000.0,38596.4182
1610311200000.0,38554.5238
1610311500000.0,38509.4912
1610311800000.0,38472.4844
1610312400000.0,38443.5354
1610312700000.0,38412.3546
1610313000000.0,38370.5648
1610313600000.0,38324.926
1610314200000.0,38290.105
1610314800000.0,38250.6444
1610315700000.0,38225.8026
1610316600000.0,38208.0226
1610317200000.0,38194.6058
1610317800000.0,38180.3298
1610319000000.0,38158.2172
1610320200000.0,38130.194
1610321100000.0,38101.0742
1610322000000.0,38071.0476
1610323200000.0,38032.1172
1610323800000.0,37997.1172
1610324400000.0,37965.2108
1610325300000.0,37928.839
1610325900000.0,37887.3758
1610326200000.0,37856.692
1610326500000.0,37841.275
1610327100000.0,37831.6932
1610327700000.0,37822.566
1610328600000.0,37819.6242
1610329500000.0,37810.8364
1610330100000.0,37782.6678
1610330700000.0,37749.5032
1610331300000.0,37706.4362
1610331600000.0,37666.5828
1610332200000.0,37642.551
1610332800000.0,37607.6746
1610333400000.0,37572.7264
1610334000000.0,37536.1094
1610334600000.0,37484.6228
1610334900000.0,37426.9458
1610335200000.0,37382.1042
1610335500000.0,37333.9342
1610335800000.0,37271.9324
1610336100000.0,37209.5284
1610336400000.0,37140.582
1610336700000.0,37101.3502
1610337000000.0,37073.0578
1610337300000.0,37042.383
1610337600000.0,37023.8348
1610337900000.0,37019.7234
1610338500000.0,36982.1904
1610339100000.0,36946.0788
1610339400000.0,36892.6748
1610339700000.0,36847.6172
1610340000000.0,36800.0108
1610340600000.0,36750.4822
1610341200000.0,36704.3168
1610341800000.0,36652.9636
1610342700000.0,36606.1262
1610343300000.0,36542.6876
1610343900000.0,36479.1364
1610344200000.0,36404.523
1610344500000.0,36314.5228
1610345100000.0,36223.0192
1610345400000.0,36127.525
1610345700000.0,36035.2676
1610346000000.0,35950.4422
1610346300000.0,35869.8742
1610346600000.0,35786.5716
1610346900000.0,35710.6432
1610347200000.0,35627.766
1610347500000.0,35528.096
1610347800000.0,35447.6246
1610348100000.0,35366.3764
1610348400000.0,35295.0102
1610348700000.0,35207.8342
1610349000000.0,35114.5908
1610349300000.0,35024.3546
1610349600000.0,34949.3098
1610349900000.0,34878.0066
1610350200000.0,34816.5228
1610350500000.0,34766.0398
1610350800000.0,34727.1692
1610351100000.0,34675.9146
1610351400000.0,34622.9788
1610352000000.0,34589.2488
1610352300000.0,34567.6026
1610352600000.0,34553.7624
1610353200000.0,34544.82
1610353500000.0,34540.0216
1610354100000.0,34539.5072
1610354700000.0,34543.57
1610355300000.0,34556.3872
1610355900000.0,34568.65
1610356200000.0,34592.7894
1610356800000.0,34597.806
1610357700000.0,34595.224
1610358600000.0,34610.3536
1610359500000.0,34621.2906
1610359800000.0,34621.6042
1610360700000.0,34634.3692
1610361300000.0,34648.8634
1610361900000.0,34659.685
1610362500000.0,34660.6122
1610363100000.0,34656.5476
1610363400000.0,34639.6154
1610364000000.0,34614.5974
1610364600000.0,34611.0818
1610365200000.0,34599.2452
1610365800000.0,34585.1588
1610366400000.0,34565.9406
1610366700000.0,34550.9956
1610367000000.0,34537.3472
1610367300000.0,34529.4922
1610367600000.0,34544.885
1610367900000.0,34566.0656
1610368500000.0,34576.8188
1610369100000.0,34580.8208
1610369700000.0,34585.7598
1610370000000.0,34590.401
1610370300000.0,34598.027
1610370900000.0,34616.0374
1610371200000.0,34614.3444
1610371500000.0,34624.1292
1610371800000.0,34610.085
1610372100000.0,34606.7468
1610372400000.0,34618.3636
1610372700000.0,34628.7462
1610373000000.0,34624.3162
1610373300000.0,34605.7128
1610373600000.0,34576.4972
1610373900000.0,34528.4034
1610374200000.0,34461.7386
1610374500000.0,34430.2976
1610374800000.0,34397.341
1610375100000.0,34361.2876
1610375400000.0,34317.303
1610375700000.0,34269.4552
1610376000000.0,34232.8404
1610376300000.0,34198.7494
1610376600000.0,34149.0986
1610377200000.0,34098.0488
1610377800000.0,34052.6604
1610378400000.0,34005.875
1610379000000.0,33942.6202
1610379300000.0,33872.2966
1610379900000.0,33795.68
1610380200000.0,33714.21
1610380500000.0,33621.9946
1610380800000.0,33545.8084
1610381100000.0,33455.322
1610381400000.0,33362.267
1610381700000.0,33276.1
1610382000000.0,33210.004
1610382300000.0,33129.6622
1610382600000.0,33049.7708
1610382900000.0,32971.3134
1610383200000.0,32882.7372
1610383500000.0,32805.6468
1610383800000.0,32751.6558
1610384100000.0,32713.8658
1610384400000.0,32663.672
1610385000000.0,32637.3654
1610385600000.0,32601.7212
1610385900000.0,32564.2868
1610386200000.0,32528.8912
1610386500000.0,32504.5094
1610386800000.0,32474.6052
1610387100000.0,32443.7858
1610387400000.0,32410.2688
1610387700000.0,32390.3388
1610388300000.0,32375.0774
1610388900000.0,32372.4712
1610389800000.0,32364.8558
1610390400000.0,32361.4858
1610391300000.0,32352.0438
1610391900000.0,32313.872
1610392500000.0,32275.6918
1610393100000.0,32246.5622
1610393700000.0,32233.2626
1610394300000.0,32233.5202
1610394600000.0,32240.0356
1610395200000.0,32246.0824
1610395800000.0,32234.531
1610396400000.0,32215.7014
1610397000000.0,32188.484
1610397600000.0,32184.785
1610398200000.0,32183.0322
1610398500000.0,32183.8684
1610398800000.0,32176.616
1610399100000.0,32189.702
1610399700000.0,32217.5966
1610400300000.0,32246.2212
1610400600000.0,32280.6266
1610401200000.0,32315.908
1610401800000.0,32353.4832
1610402700000.0,32418.5024
1610403600000.0,32468.347
1610404200000.0,32525.9772
1610405100000.0,32568.909
1610405700000.0,32640.5968
1610406600000.0,32730.2146
1610407200000.0,32811.5474
1610407800000.0,32882.2426
1610408700000.0,32970.6772
1610409300000.0,33059.7388
1610409900000.0,33141.3002
1610410500000.0,33220.6166
1610410800000.0,33295.9224
1610411400000.0,33368.4478
1610412300000.0,33431.558
1610412900000.0,33509.6682
1610414100000.0,33561.4578
1610415000000.0,33609.1144
1610415600000.0,33634.9636
1610416200000.0,33659.4574
1610416800000.0,33666.7482
1610417700000.0,33683.6438
1610418600000.0,33720.1958
1610419800000.0,33756.3484
1610421000000.0,33796.1478
1610422200000.0,33831.7984
1610423400000.0,33874.3832
1610424300000.0,33910.3088
1610425500000.0,33947.5806
1610427000000.0,34001.234
1610427600000.0,34074.6302
1610428200000.0,34140.141
1610429400000.0,34218.561
1610430600000.0,34296.6726
1610431500000.0,34365.8492
1610432400000.0,34445.2376
1610433000000.0,34539.8192
1610433600000.0,34620.6116
1610434500000.0,34698.2522
1610435400000.0,34781.2828
1610436300000.0,34848.38
1610437200000.0,34922.5728
1610437500000.0,34982.186
1610438100000.0,35037.8142
1610438700000.0,35075.6884
1610439600000.0,35106.8686
1610440500000.0,35131.7964
1610441400000.0,35156.2062
1610442300000.0,35195.8966
1610442900000.0,35236.6418
1610443800000.0,35263.1262
1610444700000.0,35293.0526
1610445900000.0,35310.6562
1610446500000.0,35331.2294
1610447100000.0,35339.7764
1610447700000.0,35338.421
1610448300000.0,35339.5746
1610449200000.0,35344.146
1610449800000.0,35346.3602
1610450400000.0,35355.435
1610451000000.0,35366.2242
1610451900000.0,35383.5842
1610452800000.0,35405.1828
1610453700000.0,35409.8806
1610454600000.0,35410.285
1610455500000.0,35403.2984
1610456400000.0,35409.9964
1610457300000.0,35412.8688
1610457900000.0,35425.53
1610458200000.0,35426.6664
1610458500000.0,35429.9566
1610459100000.0,35426.9682
1610459400000.0,35402.1386
1610460000000.0,35392.4536
1610460300000.0,35371.9094
1610460600000.0,35353.4798
1610461200000.0,35316.3136
1610461500000.0,35279.559
1610461800000.0,35243.923
1610462100000.0,35198.906
1610462400000.0,35156.2832
1610462700000.0,35121.6258
1610463300000.0,35080.6602
1610463900000.0,35033.433
1610464500000.0,35000.8944
1610465100000.0,34951.8204
1610465700000.0,34905.3876
1610466300000.0,34861.6666
1610467200000.0,34836.6568
1610467500000.0,34807.6436
1610468100000.0,34773.9112
1610468700000.0,34734.9858
1610469600000.0,34701.9832
1610470500000.0,34675.811
1610471100000.0,34660.6838
1610471700000.0,34633.704
1610472600000.0,34614.2756
1610473500000.0,34602.7488
1610474400000.0,34591.1444
1610475300000.0,34581.0432
1610476200000.0,34561.4226
1610477100000.0,34540.1214
1610478000000.0,34531.0804
1610478900000.0,34519.0522
1610479800000.0,34502.5614
1610480700000.0,34492.9136
1610481600000.0,34477.0338
1610482500000.0,34444.23
1610483100000.0,34408.0654
1610483700000.0,34375.3032
1610484300000.0,34354.5904
1610485200000.0,34333.0824
1610486100000.0,34297.5054
1610487300000.0,34281.9
1610488200000.0,34276.5546
1610488800000.0,34272.035
1610489700000.0,34255.303
1610490900000.0,34241.9388
1610491800000.0,34225.3876
1610492400000.0,34204.459
1610493000000.0,34199.3998
1610493600000.0,34191.7542
1610494500000.0,34201.0932
1610495100000.0,34205.7636
1610496000000.0,34201.9796
1610496600000.0,34195.704
1610497500000.0,34191.6094
1610497800000.0,34190.144
1610498400000.0,34188.6284
1610499000000.0,34178.1442
1610499600000.0,34170.2006
1610500200000.0,34160.53
1610500800000.0,34143.6034
1610501700000.0,34130.8962
1610502600000.0,34108.9246
1610503200000.0,34100.4154
1610503800000.0,34081.2238
1610504700000.0,34058.3956
1610505300000.0,34026.9492
1610506200000.0,34007.941
1610507100000.0,33996.1188
1610507400000.0,33983.2116
1610508000000.0,33965.523
1610508600000.0,33946.5924
1610509200000.0,33919.495
1610510100000.0,33897.0
1610511000000.0,33873.368
1610511900000.0,33840.2926
1610512500000.0,33796.2496
1610513400000.0,33756.7864
1610514300000.0,33716.8304
1610515500000.0,33679.3702
1610516400000.0,33642.8076
1610517300000.0,33620.8968
1610518200000.0,33609.4616
1610518800000.0,33588.018
1610519700000.0,33585.2298
1610520600000.0,33582.6794
1610521200000.0,33583.2214
1610522400000.0,33596.4804
1610523000000.0,33605.2904
1610523600000.0,33618.0774
1610524200000.0,33640.455
1610524800000.0,33645.0478
1610525400000.0,33644.4314
1610526000000.0,33640.3102
1610526900000.0,33645.6818
1610527800000.0,33663.3722
1610529000000.0,33689.3342
1610529900000.0,33714.624
1610530800000.0,33728.7552
1610531400000.0,33754.7062
1610532300000.0,33778.5324
1610533200000.0,33791.5384
1610534100000.0,33808.8694
1610534700000.0,33839.9184
1610535600000.0,33871.3846
1610536500000.0,33911.2718
1610537400000.0,33956.3058
1610538000000.0,33997.9784
1610538300000.0,34026.4994
1610538900000.0,34053.423
1610539500000.0,34080.6954
1610540400000.0,34106.422
1610541300000.0,34127.8958
1610543100000.0,34151.88
1610544000000.0,34189.3408
1610544900000.0,34224.6858
1610545800000.0,34257.0484
1610547000000.0,34289.04
1610547600000.0,34307.5006
1610548200000.0,34321.5096
1610549100000.0,34328.601
1610550000000.0,34339.441
1610550900000.0,34357.0942
1610552100000.0,34380.3552
1610553300000.0,34404.9968
1610553900000.0,34430.5014
1610555100000.0,34461.3898
1610556600000.0,34492.9948
1610558100000.0,34531.4994
1610559300000.0,34564.5012
1610560800000.0,34606.2274
1610562600000.0,34648.8924
1610562900000.0,34688.4034
1610563200000.0,34733.2558
1610563800000.0,34764.7952
1610564400000.0,34806.208
1610565300000.0,34846.3244
1610566500000.0,34875.1154
1610567100000.0,34902.955
1610568300000.0,34929.3082
1610568900000.0,34955.0142
1610569500000.0,34976.8212
1610570100000.0,35002.849
1610570700000.0,35035.9402
1610571600000.0,35067.408
1610572500000.0,35096.4126
1610573400000.0,35138.5012
1610574600000.0,35194.0272
1610574900000.0,35258.0262
1610575500000.0,35310.826
1610576100000.0,35358.288
1610577000000.0,35407.6084
1610577900000.0,35459.747
1610578800000.0,35511.1564
1610580000000.0,35561.0948
1610580900000.0,35608.126
1610581800000.0,35663.3262
1610582700000.0,35730.8292
1610583000000.0,35800.3144
1610583900000.0,35871.1798
1610585100000.0,35938.3596
1610586300000.0,36002.6956
1610587500000.0,36068.4074
1610588400000.0,36129.016
1610589900000.0,36180.201
1610590800000.0,36242.3072
1610591700000.0,36304.1868
1610592900000.0,36351.6312
1610594100000.0,36402.4302
1610595300000.0,36450.4598
1610596500000.0,36503.3196
1610597400000.0,36556.9904
1610598000000.0,36612.25
1610599200000.0,36669.3892
1610600400000.0,36726.6792
1610601600000.0,36785.4468
1610603100000.0,36841.1196
1610604300000.0,36900.6896
1610605500000.0,36961.2484
1610605800000.0,37022.5468
1610607000000.0,37081.491
1610608200000.0,37135.5608
1610608500000.0,37190.918
1610609100000.0,37241.5954
1610609700000.0,37294.7848
1610610600000.0,37341.8996
1610611200000.0,37397.838
1610611800000.0,37446.5036
1610612700000.0,37494.7042
1610613900000.0,37536.052
1610615100000.0,37573.7028
1610616000000.0,37617.9602
1610616600000.0,37663.7388
1610617800000.0,37704.0386
1610618700000.0,37744.2996
1610619900000.0,37782.5692
1610621400000.0,37811.8884
1610622300000.0,37831.8272
1610623200000.0,37842.782
1610624400000.0,37864.4532
1610625600000.0,37878.2868
1610626500000.0,37893.1194
1610627100000.0,37911.9898
1610628000000.0,37927.5406
1610629200000.0,37953.5796
1610630100000.0,37982.205
1610631000000.0,37996.4058
1610631300000.0,38014.97
1610632200000.0,38040.1878
1610632800000.0,38069.1912
1610633400000.0,38104.8522
1610634000000.0,38138.9972
1610634600000.0,38177.6736
1610634900000.0,38219.0
1610635200000.0,38263.8988
1610635500000.0,38305.0746
1610636100000.0,38343.1058
1610636700000.0,38385.1322
1610637300000.0,38432.9182
1610638200000.0,38491.5588
1610638500000.0,38548.4156
1610638800000.0,38598.6678
1610639100000.0,38641.9952
1610639400000.0,38682.6142
1610640000000.0,38726.1394
1610640300000.0,38773.713
1610640900000.0,38816.5732
1610641500000.0,38851.2324
1610642400000.0,38880.4302
1610643000000.0,38908.8978
1610643300000.0,38935.8272
1610643900000.0,38959.8714
1610644800000.0,38986.4648
1610645400000.0,39009.8418
1610646300000.0,39029.733
1610647500000.0,39053.4928
1610649000000.0,39068.0582
1610650200000.0,39089.0332
1610651400000.0,39111.7732
1610652600000.0,39138.2024
1610653800000.0,39170.9396
1610654700000.0,39201.0488
1610655900000.0,39230.7542
1610657100000.0,39252.1132
1610658000000.0,39266.2032
1610658900000.0,39277.321
1610659200000.0,39280.1842
1610659500000.0,39283.632
1610659800000.0,39294.059
1610660100000.0,39297.1118
1610660700000.0,39309.1382
1610661300000.0,39323.8934
1610661900000.0,39332.8728
1610662800000.0,39337.1784
1610664000000.0,39347.2386
1610664900000.0,39352.4024
1610665800000.0,39358.7792
1610667000000.0,39363.949
1610668200000.0,39366.3326
1610668800000.0,39373.2108
1610669400000.0,39375.8334
1610670300000.0,39380.6654
1610671500000.0,39382.8292
1610673000000.0,39381.726
1610674500000.0,39374.042
1610675400000.0,39364.0518
1610676300000.0,39361.8512
1610677500000.0,39356.217
1610679000000.0,39340.814
1610680200000.0,39319.23
1610681100000.0,39297.7038
1610682300000.0,39278.9894
1610682900000.0,39260.204
1610683800000.0,39237.4154
1610684400000.0,39214.9606
1610685300000.0,39184.6404
1610686800000.0,39167.2256
1610688000000.0,39138.3202
1610689800000.0,39105.1248
1610690400000.0,39076.0674
1610690700000.0,39043.7634
1610691300000.0,39012.4252
1610692200000.0,38978.809
1610693400000.0,38943.3606
1610694300000.0,38921.6106
1610694900000.0,38900.4218
1610695500000.0,38879.4022
1610696400000.0,38858.1316
1610697600000.0,38832.21
1610698200000.0,38808.3416
1610699400000.0,38785.5924
1610700600000.0,38756.5734
1610701500000.0,38728.3506
1610702700000.0,38713.8132
1610703600000.0,38706.1908
1610704500000.0,38704.6548
1610705700000.0,38701.0722
1610707200000.0,38696.378
1610708700000.0,38687.708
1610709600000.0,38682.5074
1610711100000.0,38670.637
1610711700000.0,38657.3066
1610712600000.0,38640.797
1610713500000.0,38619.5688
1610713800000.0,38587.5294
1610714100000.0,38560.8562
1610714700000.0,38536.2786
1610715300000.0,38508.0714
1610716200000.0,38471.711
1610716800000.0,38430.4018
1610717400000.0,38396.9862
1610718000000.0,38359.7876
1610718900000.0,38318.1758
1610719800000.0,38270.7082
1610720700000.0,38227.302
1610721300000.0,38184.0146
1610721600000.0,38136.422
1610722200000.0,38090.6918
1610722800000.0,38043.2944
1610723400000.0,37993.1092
1610723700000.0,37953.2094
1610724000000.0,37916.8618
1610724600000.0,37871.1638
1610725200000.0,37820.1016
1610725800000.0,37759.4068
1610726100000.0,37703.7828
1610726400000.0,37625.1124
1610726700000.0,37559.87
1610727000000.0,37510.9248
1610727300000.0,37457.2552
1610727600000.0,37415.1366
1610727900000.0,37375.5446
1610728200000.0,37332.0738
1610728500000.0,37295.5608
1610728800000.0,37250.7886
1610729400000.0,37207.1094
1610730000000.0,37153.6664
1610730600000.0,37095.5188
1610730900000.0,37045.9452
1610731200000.0,36996.0844
1610731800000.0,36936.5442
1610732400000.0,36888.3254
1610733000000.0,36840.7016
1610733600000.0,36793.5354
1610734200000.0,36744.7024
1610734800000.0,36689.8368
1610735400000.0,36632.3604
1610736000000.0,36573.424
1610736300000.0,36505.3944
1610736600000.0,36448.1966
1610737200000.0,36392.6264
1610737800000.0,36349.3302
1610738400000.0,36309.3194
1610739300000.0,36269.116
1610740200000.0,36226.165
1610741100000.0,36181.1706
1610741700000.0,36133.6564
1610742300000.0,36082.4478
1610742900000.0,36044.4818
1610743500000.0,36006.4948
1610744400000.0,35965.3348
1610745300000.0,35935.3082
1610746500000.0,35910.666
1610747400000.0,35888.5854
1610748600000.0,35883.2944
1610750100000.0,35878.7782
1610750700000.0,35871.0792
1610751600000.0,35864.859
1610752800000.0,35868.0376
1610754300000.0,35883.3222
1610755500000.0,35896.055
1610756100000.0,35904.1416
1610757300000.0,35920.6922
1610758800000.0,35954.134
1610760000000.0,35986.391
1610760900000.0,36013.7656
1610761800000.0,36060.4604
1610763000000.0,36094.5282
1610763900000.0,36117.45
1610764800000.0,36140.2646
1610765700000.0,36151.9978
1610766300000.0,36160.283
1610767200000.0,36171.3502
1610768400000.0,36182.7368
1610769900000.0,36184.0996
1610771100000.0,36191.4094
1610772600000.0,36200.441
1610774400000.0,36206.1844
1610775000000.0,36204.1724
1610775600000.0,36197.4626
1610776500000.0,36205.9482
1610777700000.0,36215.825
1610778900000.0,36218.7998
1610780400000.0,36224.7782
1610781000000.0,36236.1092
1610781600000.0,36252.873
1610782800000.0,36270.5824
1610784300000.0,36293.1498
1610785500000.0,36341.4842
1610786100000.0,36382.52
1610786400000.0,36423.605
1610787300000.0,36454.0002
1610787900000.0,36484.099
1610788500000.0,36522.8932
1610789700000.0,36567.89
1610790900000.0,36618.7172
1610791500000.0,36669.0514
1610792400000.0,36713.7362
1610793600000.0,36754.2216
1610794800000.0,36790.4078
1610795700000.0,36827.8658
1610796600000.0,36860.3894
1610797500000.0,36892.3586
1610798700000.0,36920.8406
1610799600000.0,36925.2132
1610800200000.0,36933.6738
1610800500000.0,36947.9334
1610801400000.0,36966.664
1610802600000.0,36981.635
1610803500000.0,36982.8202
1610804400000.0,36981.897
1610805300000.0,36980.6806
1610806200000.0,36972.338
1610807400000.0,36963.1458
1610808300000.0,36962.9168
1610809200000.0,36965.2358
1610810400000.0,36973.6628
1610811600000.0,36988.7188
1610812500000.0,37005.4536
1610813100000.0,37019.3514
1610814000000.0,37037.8064
1610815200000.0,37053.8212
1610816100000.0,37062.7116
1610817300000.0,37071.3156
1610818200000.0,37087.3952
1610819700000.0,37097.9076
1610820900000.0,37113.0488
1610822100000.0,37134.8584
1610823000000.0,37149.4578
1610823600000.0,37165.252
1610823900000.0,37172.634
1610824800000.0,37178.154
1610825700000.0,37184.3508
1610826600000.0,37182.297
1610828100000.0,37180.6098
1610829300000.0,37180.0384
1610830800000.0,37178.0958
1610832300000.0,37170.4306
1610833200000.0,37143.701
1610833800000.0,37112.5578
1610834400000.0,37078.656
1610835000000.0,37049.9052
1610835900000.0,37025.9062
1610837400000.0,37002.411
1610838600000.0,36975.945
1610839800000.0,36943.6056
1610840700000.0,36903.5642
1610841900000.0,36870.0928
1610842500000.0,36839.9206
1610843400000.0,36815.5282
1610844300000.0,36790.4318
1610845500000.0,36760.0142
1610847300000.0,36738.6052
1610848800000.0,36716.6246
1610850300000.0,36706.145
1610852400000.0,36686.2614
1610854500000.0,36664.2476
1610856000000.0,36635.113
1610858400000.0,36601.2602
1610859300000.0,36571.6628
1610860200000.0,36540.7084
1610861400000.0,36512.368
1610862600000.0,36489.14
1610863500000.0,36455.7254
1610864400000.0,36413.8628
1610864700000.0,36375.9682
1610865600000.0,36331.3982
1610866800000.0,36291.4168
1610868000000.0,36239.0792
1610868900000.0,36194.4064
1610869500000.0,36147.0388
1610869800000.0,36093.8664
1610870700000.0,36044.4414
1610871000000.0,36000.7054
1610871600000.0,35956.0404
1610872500000.0,35903.851
1610873400000.0,35860.021
1610874000000.0,35821.0018
1610874600000.0,35788.2308
1610875800000.0,35748.7864
1610876700000.0,35699.3506
1610877300000.0,35655.8602
1610877900000.0,35615.6394
1610878500000.0,35581.0038
1610879100000.0,35542.186
1610880000000.0,35505.4456
1610880600000.0,35472.5056
1610881800000.0,35447.0122
1610882700000.0,35432.63
1610883600000.0,35421.2524
1610884200000.0,35411.5974
1610885100000.0,35403.7372
1610886000000.0,35384.9524
1610886900000.0,35363.5546
1610888100000.0,35347.3232
1610889000000.0,35326.23
1610890500000.0,35311.8512
1610891700000.0,35294.7352
1610892300000.0,35276.611
1610893200000.0,35254.3216
1610894400000.0,35222.793
1610895600000.0,35205.6204
1610896500000.0,35185.37
1610896800000.0,35170.235
1610897700000.0,35156.833
1610898600000.0,35147.7284
1610899500000.0,35141.1662
1610900400000.0,35140.3168
1610901300000.0,35138.5124
1610902500000.0,35141.8372
1610904000000.0,35141.002
1610905500000.0,35140.6322
1610906700000.0,35144.541
1610908800000.0,35155.3974
1610910600000.0,35169.677
1610912100000.0,35177.2
1610913600000.0,35185.4132
1610915700000.0,35199.4038
1610917200000.0,35231.615
1610917800000.0,35267.3474
1610918400000.0,35302.9954
1610919300000.0,35343.4742
1610920800000.0,35384.5942
1610922600000.0,35416.2798
1610923800000.0,35444.6768
1610924700000.0,35483.6352
1610926200000.0,35508.0056
1610927400000.0,35521.1116
1610928300000.0,35541.363
1610929800000.0,35571.1718
1610931600000.0,35603.824
1610933100000.0,35637.2816
1610934900000.0,35670.2708
1610936400000.0,35692.9284
1610938200000.0,35714.2698
1610939700000.0,35721.7838
1610940300000.0,35725.9286
1610940900000.0,35729.605
1610941800000.0,35729.1262
1610942700000.0,35723.8464
1610944500000.0,35723.6002
1610945700000.0,35711.0892
1610947500000.0,35713.6276
1610948700000.0,35716.6648
1610949900000.0,35717.1256
1610951700000.0,35716.7856
1610953200000.0,35731.584
1610953800000.0,35755.1376
1610954700000.0,35777.0848
1610955600000.0,35797.8698
1610957100000.0,35830.2316
1610958000000.0,35846.2942
1610959200000.0,35860.934
1610960700000.0,35879.1
1610961300000.0,35891.333
1610962500000.0,35908.5166
1610964300000.0,35916.4046
1610965500000.0,35920.4884
1610967000000.0,35924.6428
1610967900000.0,35925.0978
1610968500000.0,35931.4932
1610970000000.0,35945.957
1610970900000.0,35976.0632
1610971800000.0,36003.2458
1610972100000.0,36031.7858
1610972400000.0,36061.9056
1610973000000.0,36087.9002
1610973900000.0,36107.2458
1610974800000.0,36116.453
1610975100000.0,36122.2746
1610976000000.0,36129.3988
1610976900000.0,36135.5052
1610978100000.0,36142.484
1610979300000.0,36141.8242
1610980500000.0,36146.2854
1610980800000.0,36146.0024
1610981400000.0,36154.308
1610982300000.0,36170.5782
1610983200000.0,36180.2686
1610984400000.0,36186.6758
1610985900000.0,36193.585
1610986800000.0,36198.0786
1610987700000.0,36201.054
1610989200000.0,36199.5616
1610990400000.0,36193.999
1610991000000.0,36202.0296
1610991900000.0,36212.8246
1610993100000.0,36229.714
1610994600000.0,36240.3944
1610996100000.0,36258.7114
1610997300000.0,36273.1554
1610998500000.0,36293.8908
1611000600000.0,36314.577
1611002100000.0,36331.1222
1611003600000.0,36348.7046
1611005700000.0,36372.0114
1611007500000.0,36384.3216
1611009900000.0,36389.2098
1611011700000.0,36400.9362
1611013200000.0,36411.7378
1611014400000.0,36418.3946
1611015000000.0,36425.3542
1611016200000.0,36430.5544
1611018000000.0,36436.7204
1611018900000.0,36446.1908
1611019800000.0,36457.3422
1611020400000.0,36477.959
